parent_nuclide,parent_original,production_rate,nuclide,original_nuclide,atom_number,activity_Bq,is_stable,decay_constant,half_life,half_life_seconds
Rb89,Rb89,2.35e-13,Rb89,Rb89,1538810.872949595,1173.402,False,0.0007625381524311829,15.15 分钟,909.0
Rb89,Rb89,2.35e-13,Sr89,Sr-89,946015369.3254484,150.19677667060407,False,1.5876779758631315e-07,50.53 天,4365792.0
Rb89,Rb89,2.35e-13,Y89,Y-89,66265147.801603206,0.0,True,0.0,稳定,inf
Rb90,Rb90,6.43e-13,Rb90,Rb90,731849.1296324751,3210.6276,False,0.004387007471898388,2.63 分钟,158.0
Rb90,Rb90,6.43e-13,Sr90,Sr-90,2772336805.926995,2.115120402107496,False,7.629377489724798e-10,28.81 年,908523901.8432001
Rb90,Rb90,6.43e-13,Y90,Y-90,453060.3338635619,1.3608835718542012,False,3.0037579327437396e-06,2.67 天,230759.99999999997
Rb90,Rb90,6.43e-13,Zr90,Zr-90,0.0,0.0,True,0.0,稳定,inf
Sr89,Sr89,4e-15,Sr89,Sr89,16125229.117867578,2.5601671126185224,False,1.5876779758631315e-07,50.53 天,4365792.0
Sr89,Sr89,4e-15,Y89,Y-89,1131270.0821324252,0.0,True,0.0,稳定,inf
Sr90,Sr90,5.1e-14,Sr90,Sr90,219947864.41541648,0.16780652856840206,False,7.629377489724798e-10,28.81 年,908523901.8432001
Sr90,Sr90,5.1e-14,Y90,Y-90,35948.43733851948,0.10798040382531912,False,3.0037579327437396e-06,2.67 天,230759.99999999997
Sr90,Sr90,5.1e-14,Zr90,Zr-90,36551.947314854624,0.0,True,0.0,稳定,inf
Sr91,Sr91,1.91e-13,Sr91,Sr91,47699699.412878774,953.7011700009749,False,1.999386121379789e-05,9.63 小时,34668.0
Sr91,Sr91,1.91e-13,Y91m,Y-91m,2390316.606136382,555.5023188456549,False,0.00023239696256955185,49.71 分钟,2982.6
Sr91,Sr91,1.91e-13,Y91,Y-91,425625641.1883011,58.35920995692606,False,1.3711394312145624e-07,58.51 天,5055264.0
Sr91,Sr91,1.91e-13,Zr91,Zr-91,0.0,0.0,True,0.0,稳定,inf
Sr92,Sr92,7e-13,Sr92,Sr92,48287606.41132751,3495.2400000000002,False,7.238379078529086e-05,2.66 小时,9576.0
Sr92,Sr92,7e-13,Y92,Y-92,64262453.64515014,3495.24,False,5.439008008160274e-05,3.54 小时,12744.0
Sr92,Sr92,7e-13,Zr92,Zr-92,2907337299.9435225,0.0,True,0.0,稳定,inf
Sr93,Sr93,1.42e-12,Sr93,Sr93,4555882.934081842,7090.344,False,0.001556305133952906,7.42 分钟,445.38
Sr93,Sr93,1.42e-12,Y93,Y-93,374879842.4913326,7090.343425879272,False,1.891364277886775e-05,10.18 小时,36648.0
Sr93,Sr93,1.42e-12,Zr93,Zr-93,5746621480.720387,8.249961647603078e-05,False,1.4356194635893918e-14,1531015.25 年,48282096902400.0
Sr93,Sr93,1.42e-12,Nb93m,Nb-93m,0.0,0.0,False,1.3617469183457963e-09,16.14 年,509013217.6704
Sr93,Sr93,1.42e-12,Nb93,Nb-93,0.0,0.0,True,0.0,稳定,inf
Sr94,Sr94,1.8e-12,Sr94,Sr94,976384.7375867243,8987.76,False,0.009205141840105515,1.25 分钟,75.3
Sr94,Sr94,1.8e-12,Y94,Y-94,14548521.587945614,8987.76,False,0.0006177782357931777,18.70 分钟,1122.0
Sr94,Sr94,1.8e-12,Zr94,Zr-94,7749899733.674467,0.0,True,0.0,稳定,inf
Y81,Y81,4e-15,Y81,Y81,2028.5520296917637,19.972800000000003,False,0.009845840632953767,1.17 分钟,70.4
Y81,Y81,4e-15,Sr81,Sr-81,38554.01442794857,19.9728,False,0.0005180472201494359,22.30 分钟,1338.0
Y81,Y81,4e-15,Rb81,Rb-81,473997.63405594754,19.944039167999996,False,4.207624202116995e-05,4.58 小时,16473.6
Y81,Y81,4e-15,Kr81m,Kr-81m,0.0,0.0,False,0.05291199851602636,13.10 秒,13.1
Y81,Y81,4e-15,Kr81,Kr-81,0.0,0.0,False,9.591693359352706e-14,229151.96 年,7226536072320.0
Y81,Y81,4e-15,Rb81m,Rb-81m,76.04839856697832,0.028804772160000002,False,0.00037876895112565315,30.50 分钟,1830.0
Y91,Y91,2e-15,Y91,Y91,8136768.636800076,1.1156644320586546,False,1.3711394312145624e-07,58.51 天,5055264.0
Y91,Y91,2e-15,Zr91,Zr-91,491480.9631999256,0.0,True,0.0,稳定,inf
Y92,Y92,1.5e-14,Y92,Y92,1377052.57811036,74.898,False,5.439008008160274e-05,3.54 小时,12744.0
Y92,Y92,1.5e-14,Zr92,Zr-92,63334819.42188964,0.0,True,0.0,稳定,inf
Y93,Y93,9.3e-14,Y93,Y93,24551989.708451845,464.36756285609556,False,1.891364277886775e-05,10.18 小时,36648.0
Y93,Y93,9.3e-14,Zr93,Zr-93,376661616.04269564,5.407427471779282e-06,False,1.4356194635893918e-14,1531015.25 年,48282096902400.0
Y93,Y93,9.3e-14,Nb93m,Nb-93m,2.1465361243248826,2.9230389524173377e-09,False,1.3617469183457963e-09,16.14 年,509013217.6704
Y93,Y93,9.3e-14,Nb93,Nb-93,0.0,0.0,True,0.0,稳定,inf
Y94,Y94,3.67e-13,Y94,Y94,2966281.9015422445,1832.5044,False,0.0006177782357931777,18.70 分钟,1122.0
Y94,Y94,3.67e-13,Zr94,Zr-94,1580317519.698458,0.0,True,0.0,稳定,inf
Y95,Y95,6.21e-13,Y95,Y95,2764608.0996130873,3100.7772,False,0.001121597379546837,10.30 分钟,618.0
Y95,Y95,6.21e-13,Zr95,Zr-95,2536679026.563944,317.819228993783,False,1.2528949294159802e-07,64.03 天,5532364.8
Y95,Y95,6.21e-13,Nb95,Nb-95,129367203.83858342,29.660574292396692,False,2.292742937337145e-07,34.99 天,3023222.4
Y95,Y95,6.21e-13,Mo95,Mo-95,0.0,0.0,True,0.0,稳定,inf
Y95,Y95,6.21e-13,Nb95m,Nb-95m,868899.0088862476,1.9309624057428998,False,2.2223093662150703e-06,3.61 天,311904.0
Zr94,Zr94,6e-15,Zr94,Zr94,25884748.8,0.0,True,0.0,稳定,inf
Zr95,Zr95,3.7e-14,Zr95,Zr95,151286521.82051167,18.95461160778991,False,1.2528949294159802e-07,64.03 天,5532364.8
Zr95,Zr95,3.7e-14,Nb95,Nb-95,7722994.00874788,1.7706839968653787,False,2.292742937337145e-07,34.99 天,3023222.4
Zr95,Zr95,3.7e-14,Mo95,Mo-95,3497874.2855814626,0.0,True,0.0,稳定,inf
Zr95,Zr95,3.7e-14,Nb95m,Nb-95m,51849.94571956647,0.11522662001033557,False,2.2223093662150703e-06,3.61 天,311904.0
Zr97,Zr97,6.83e-13,Zr97,Zr97,296561577.78258866,3410.1904082127303,False,1.149909719833216e-05,16.74 小时,60278.4
Zr97,Zr97,6.83e-13,Nb97,Nb-97,21283255.372513432,3410.1776362910296,False,0.00016022819707811958,1.20 小时,4326.0
Zr97,Zr97,6.83e-13,Mo97,Mo-97,2628702405.244898,0.0,True,0.0,稳定,inf
Nb87,Nb87,3e-15,Nb87,Nb87,4862.473792762571,14.9796,False,0.003080654135821979,3.75 分钟,225.0
Nb87,Nb87,3e-15,Zr87,Zr-87,130703.29554945792,14.979600000000001,False,0.0001146076687433772,1.68 小时,6048.0
Nb87,Nb87,3e-15,Y87m,Y-87m,1037096.7555011014,14.935192637817986,False,1.440096361173326e-05,13.37 小时,48132.0
Nb87,Nb87,3e-15,Y87,Y-87,0.0,0.0,False,2.412793026176362e-06,3.33 天,287280.0
Nb87,Nb87,3e-15,Sr87,Sr-87,0.0,0.0,True,0.0,稳定,inf
Nb96,Nb96,2e-15,Nb96,Nb96,1210104.9825800862,9.978358991874002,False,8.245862247917504e-06,23.35 小时,84060.0
Nb96,Nb96,2e-15,Mo96,Mo-96,7418144.617419915,0.0,True,0.0,稳定,inf
Nb97,Nb97,1.4e-14,Nb97,Nb97,436282.75968129234,69.9048,False,0.00016022819707811958,1.20 小时,4326.0
Nb97,Nb97,1.4e-14,Mo97,Mo-97,59961464.4403187,0.0,True,0.0,稳定,inf
Nb99,Nb99,3.37e-13,Nb99,Nb99,36414.52595913303,1682.7083999999998,False,0.046209812037329684,15.00 秒,15.0
Nb99,Nb99,3.37e-13,Mo99,Mo-99,530042372.8152087,1547.6922467148809,False,2.9199406049268075e-06,2.75 天,237384.0
Nb99,Nb99,3.37e-13,Tc99m,Tc-99m,42046105.57499427,1345.9009666959028,False,3.20101219432874e-05,6.01 小时,21654.0
Nb99,Nb99,3.37e-13,Tc99,Tc-99,0.0,0.0,False,1.0405010797213499e-13,211240.08 年,6661667095488.0
Nb99,Nb99,3.37e-13,Ru99,Ru-99,0.0,0.0,True,0.0,稳定,inf
Mo99,Mo99,5e-15,Mo99,Mo99,7864173.510715586,22.962919558128245,False,2.9199406049268075e-06,2.75 天,237384.0
Mo99,Mo99,5e-15,Tc99m,Tc-99m,623833.2769668446,19.968979267989276,False,3.20101219432874e-05,6.01 小时,21654.0
Mo99,Mo99,5e-15,Tc99,Tc-99,11400379.316290522,1.1862106987833232e-06,False,1.0405010797213499e-13,211240.08 年,6661667095488.0
Mo99,Mo99,5e-15,Ru99,Ru-99,0.0,0.0,True,0.0,稳定,inf
Mo101,Mo101,2.69e-13,Mo101,Mo101,1698663.0780620668,1343.1708,False,0.0007907223141226847,14.61 分钟,876.5999999999999
Mo101,Mo101,2.69e-13,Tc101,Tc-101,1650993.5460972865,1343.1708,False,0.0008135530288262268,14.20 分钟,852.0
Mo101,Mo101,2.69e-13,Ru101,Ru-101,1157149914.5758407,0.0,True,0.0,稳定,inf
Mo102,Mo102,8.99e-13,Mo102,Mo102,4390792.223869968,4488.886800000001,False,0.0010223409742772054,11.30 分钟,678.0
Mo102,Mo102,8.99e-13,Tc102,Tc-102,34193.78015049178,4488.8868,False,0.13127787510605024,5.28 秒,5.28
Mo102,Mo102,8.99e-13,Ru102,Ru-102,3873973209.1959796,0.0,True,0.0,稳定,inf
Tc91,Tc91,4e-15,Tc91,Tc91,5428.681852186481,19.972800000000003,False,0.0036791251622077773,3.14 分钟,188.4
Tc91,Tc91,4e-15,Mo91,Mo-91,26593.41774610631,19.833389856000004,False,0.0007458007107380518,15.49 分钟,929.4
Tc91,Tc91,4e-15,Nb91,Nb-91,17098011.100373708,0.0005522903442981893,False,3.2301437930761316e-11,680.45 年,21458709734.4
Tc91,Tc91,4e-15,Zr91,Zr-91,0.0,0.0,True,0.0,稳定,inf
Tc91,Tc91,4e-15,Nb91m,Nb-91m,5542.083342662935,0.0007305548411417542,False,1.3181953355301354e-07,60.86 天,5258304.0
Tc91,Tc91,4e-15,Mo91m,Mo-91m,12.990712921832722,0.13938817392000002,False,0.010729832516407823,1.08 分钟,64.6
Tc93,Tc93,1e-15,Tc93,Tc93,71316.28229385105,4.993200000000001,False,7.00148667232268e-05,2.75 小时,9900.0
Tc93,Tc93,1e-15,Mo93,Mo-93,4242798.616471012,2.3298244347651924e-05,False,5.491244448229424e-12,4002.65 年,126227704320.00002
Tc93,Tc93,1e-15,Nb93m,Nb-93m,8.709751951083573,1.1860477878944343e-08,False,1.3617469183457963e-09,16.14 年,509013217.6704
Tc93,Tc93,1e-15,Nb93,Nb-93,0.0,0.0,True,0.0,稳定,inf
Tc101,Tc101,3e-15,Tc101,Tc101,18412.56742859427,14.9796,False,0.0008135530288262268,14.20 分钟,852.0
Tc101,Tc101,3e-15,Ru101,Ru-101,12923961.832571406,0.0,True,0.0,稳定,inf
Tc102,Tc102,1.3e-14,Tc102,Tc102,494.4595572373672,64.91159999999999,False,0.13127787510605024,5.28 秒,5.28
Tc102,Tc102,1.3e-14,Ru102,Ru-102,56083127.940442756,0.0,True,0.0,稳定,inf
Tc104,Tc104,2.97e-13,Tc104,Tc104,2349158.338759453,1482.9804,False,0.000631281585209422,18.30 分钟,1098.0
Tc104,Tc104,2.97e-13,Ru104,Ru-104,1278945907.2612405,0.0,True,0.0,稳定,inf
Tc105,Tc105,7.19e-13,Tc105,Tc105,2361822.381615271,3590.1108000000004,False,0.001520059606491108,7.60 分钟,456.0
Tc105,Tc105,7.19e-13,Ru105,Ru-105,82788089.79767212,3590.1108,False,4.336506384884542e-05,4.44 小时,15984.000000000002
Tc105,Tc105,7.19e-13,Rh105,Rh-105,652470608.936562,3552.807338664283,False,5.445160732151406e-06,1.47 天,127296.0
Tc105,Tc105,7.19e-13,Pd105,Pd-105,0.0,0.0,True,0.0,稳定,inf
Ru92,Ru92,3.6e-14,Ru92,Ru92,56793.69389946683,179.7552,False,0.003165055618995184,3.65 分钟,219.0
Ru92,Ru92,3.6e-14,Tc92,Tc-92,66129.64358157096,179.75519999999997,False,0.0027182242374899817,4.25 分钟,255.0
Ru92,Ru92,3.6e-14,Mo92,Mo-92,155185569.46251896,0.0,True,0.0,稳定,inf
Ru94,Ru94,2e-14,Ru94,Ru94,447779.8088268466,99.864,False,0.00022302032836549077,51.80 分钟,3108.0
Ru94,Ru94,2e-14,Tc94m,Tc-94m,449508.6883976066,99.864,False,0.00022216255787177734,52.00 分钟,3120.0
Ru94,Ru94,2e-14,Mo94,Mo-94,85385207.50277555,0.0,True,0.0,稳定,inf
Ru95,Ru95,1e-14,Ru95,Ru95,426082.3702138083,49.932,False,0.0001171886083316334,1.64 小时,5914.8
Ru95,Ru95,1e-14,Tc95,Tc-95,5049768.288114449,48.61434238038266,False,9.627044174443684e-06,20.00 小时,72000.0
Ru95,Ru95,1e-14,Mo95,Mo-95,2254980.968770256,0.0,True,0.0,稳定,inf
Ru95,Ru95,1e-14,Tc95m,Tc-95m,1055684.0654892705,0.13884039798799874,False,1.3151699691862958e-07,61.00 天,5270400.0
Ru96,Ru96,1.6e-14,Ru96,Ru96,69025996.80000001,0.0,True,0.0,稳定,inf
Ru97,Ru97,1.3e-14,Ru97,Ru97,21314672.001161184,58.9647381951025,False,2.766392004150484e-06,2.90 天,250560.0
Ru97,Ru97,1.3e-14,Tc97,Tc-97,34754347.51030337,2.936071043350608e-07,False,8.448068381891422e-15,2601725.26 年,82048007808000.0
Ru97,Ru97,1.3e-14,Mo97,Mo-97,-1.013817767625,0.0,True,0.0,稳定,inf
Ru97,Ru97,1.3e-14,Tc97m,Tc-97m,14236.386573569998,0.0012676130450260392,False,8.9040364173545e-08,90.10 天,7784639.999999999
Ru98,Ru98,6e-15,Ru98,Ru98,25884748.8,0.0,True,0.0,稳定,inf
Ru102,Ru102,1e-15,Ru102,Ru102,4314124.800000001,0.0,True,0.0,稳定,inf
Ru104,Ru104,7e-15,Ru104,Ru104,30198873.599999998,0.0,True,0.0,稳定,inf
Ru105,Ru105,4.5e-14,Ru105,Ru105,5181452.0735677965,224.69400000000002,False,4.336506384884542e-05,4.44 小时,15984.000000000002
Ru105,Ru105,4.5e-14,Rh105,Rh-105,40837665.83814818,222.36765441460537,False,5.445160732151406e-06,1.47 天,127296.0
Ru105,Ru105,4.5e-14,Pd105,Pd-105,148116498.08828402,0.0,True,0.0,稳定,inf
Ru106,Ru106,1.98e-13,Ru106,Ru106,846321242.869946,18.17404996314822,False,2.1474174394487017e-08,1.02 年,32278175.999999996
Ru106,Ru106,1.98e-13,Rh106,Rh-106,781.305910414949,18.17315399191084,False,0.023259972502011585,29.80 秒,29.8
Ru106,Ru106,1.98e-13,Pd106,Pd-106,7874686.224146981,0.0,True,0.0,稳定,inf
Ru107,Ru107,3.77e-13,Ru107,Ru107,611050.8732904965,1882.4364000000003,False,0.003080654135821979,3.75 分钟,225.0
Ru107,Ru107,3.77e-13,Rh107,Rh-107,3535947.720107673,1882.4364000000003,False,0.0005323711064208489,21.70 分钟,1302.0
Ru107,Ru107,3.77e-13,Pd107,Pd-107,1622278037.6194632,5.48204631849994e-06,False,3.3792273527565687e-15,6504313.15 年,205120019520000.0
Ru107,Ru107,3.77e-13,Ag107,Ag-107,0.0,0.0,True,0.0,稳定,inf
Ru108,Ru108,4.98e-13,Ru108,Ru108,979367.0548462855,2486.6136,False,0.002539000661391741,4.55 分钟,273.0
Ru108,Ru108,4.98e-13,Rh108,Rh-108,60268.74183669449,2486.6136,False,0.04125876074761579,16.80 秒,16.8
Ru108,Ru108,4.98e-13,Pd108,Pd-108,2147394514.603317,0.0,True,0.0,稳定,inf
Rh94,Rh94,3.49e-13,Rh94,Rh94,177493.98039910232,1742.6267999999998,False,0.009817948733143702,1.18 分钟,70.6
Rh94,Rh94,3.49e-13,Ru94,Ru-94,7813757.664028471,1742.6267999999998,False,0.00022302032836549077,51.80 分钟,3108.0
Rh94,Rh94,3.49e-13,Tc94m,Tc-94m,7843926.612538234,1742.6268,False,0.00022216255787177734,52.00 分钟,3120.0
Rh94,Rh94,3.49e-13,Mo94,Mo-94,0.0,0.0,True,0.0,稳定,inf
Rh95,Rh95,4.38e-13,Rh95,Rh95,950347.8112510784,2187.0216,False,0.0023012854600263787,5.02 分钟,301.2
Rh95,Rh95,4.38e-13,Ru95,Ru-95,18662407.8153648,2187.0215999999996,False,0.0001171886083316334,1.64 小时,5914.8
Rh95,Rh95,4.38e-13,Tc95,Tc-95,221179603.8057238,2129.305816323655,False,9.627044174443684e-06,20.00 小时,72000.0
Rh95,Rh95,4.38e-13,Mo95,Mo-95,0.0,0.0,True,0.0,稳定,inf
Rh95,Rh95,4.38e-13,Tc95m,Tc-95m,46216769.788703434,6.0782907698899225,False,1.3151699691862958e-07,61.00 天,5270400.0
Rh96,Rh96,4.31e-13,Rh96,Rh96,1844239.060118988,2152.0692,False,0.0011669144453871133,9.90 分钟,594.0
Rh96,Rh96,4.31e-13,Ru96,Ru-96,1857543549.739881,0.0,True,0.0,稳定,inf
Rh97,Rh97,2.86e-13,Rh97,Rh97,3794977.1017967938,1428.0552,False,0.00037630140095545346,30.70 分钟,1842.0
Rh97,Rh97,2.86e-13,Ru97,Ru-97,468572533.16130966,1296.2553091019845,False,2.766392004150484e-06,2.90 天,250560.0
Rh97,Rh97,2.86e-13,Tc97,Tc-97,761152365.7912217,6.430267235242675e-06,False,8.448068381891422e-15,2601725.26 年,82048007808000.0
Rh97,Rh97,2.86e-13,Mo97,Mo-97,0.0,0.0,True,0.0,稳定,inf
Rh97,Rh97,2.86e-13,Tc97m,Tc-97m,311821.3366427189,0.02776468537174926,False,8.9040364173545e-08,90.10 天,7784639.999999999
Rh98,Rh98,1.12e-13,Rh98,Rh98,421155.0634371421,559.2384,False,0.0013278681619922324,8.70 分钟,522.0
Rh98,Rh98,1.12e-13,Ru98,Ru-98,482760822.5365628,0.0,True,0.0,稳定,inf
Rh99,Rh99,3e-14,Rh99,Rh99,105165983.61239713,52.40360092574367,False,4.982942119277268e-07,16.10 天,1391040.0000000002
Rh99,Rh99,3e-14,Ru99,Ru-99,24257760.387602866,0.0,True,0.0,稳定,inf
Rh100,Rh100,1e-15,Rh100,Rh100,539229.0849504726,4.991521366310621,False,9.256773244657388e-06,20.80 小时,74880.0
Rh100,Rh100,1e-15,Ru100,Ru-100,3774895.715049528,0.0,True,0.0,稳定,inf
Rh101,Rh101,1e-15,Rh101,Rh101,4301743.644997711,0.028632637464605926,False,6.6560538766417264e-09,3.30 年,104137856.064
Rh101,Rh101,1e-15,Ru101,Ru-101,12381.155002289452,0.0,True,0.0,稳定,inf
Rh107,Rh107,9e-15,Rh107,Rh107,84412.54504235824,44.9388,False,0.0005323711064208489,21.70 分钟,1302.0
Rh107,Rh107,9e-15,Pd107,Pd-107,38742710.33532829,1.3092042648506596e-07,False,3.3792273527565687e-15,6504313.15 年,205120019520000.0
Rh107,Rh107,9e-15,Ag107,Ag-107,2.808675,0.0,True,0.0,稳定,inf
Rh108,Rh108,2.4e-14,Rh108,Rh108,2904.5176788768426,119.8368,False,0.04125876074761579,16.80 秒,16.8
Rh108,Rh108,2.4e-14,Pd108,Pd-108,103536090.68232113,0.0,True,0.0,稳定,inf
Rh109,Rh109,3e-15,Rh109,Rh109,1728.8795707600254,14.9796,False,0.008664339756999316,1.33 分钟,80.0
Rh109,Rh109,3e-15,Pd109,Pd-109,1065941.9213022005,14.979519989150816,False,1.4052848180369142e-05,13.70 小时,49324.32
Rh109,Rh109,3e-15,Ag109,Ag-109,11874703.599127041,0.0,True,0.0,稳定,inf
Pd96,Pd96,2.68e-13,Pd96,Pd96,235531.0268565408,1338.1776,False,0.0056815342668847975,2.03 分钟,122.0
Pd96,Pd96,2.68e-13,Rh96m,Rh-96m,174910.74617379173,1338.1776,False,0.007650631132008227,1.51 分钟,90.6
Pd96,Pd96,2.68e-13,Rh96,Rh-96,688059.4915710749,802.90656,False,0.0011669144453871133,9.90 分钟,594.0
Pd96,Pd96,2.68e-13,Ru96,Ru-96,0.0,0.0,True,0.0,稳定,inf
Pd97,Pd97,6.37e-13,Pd97,Pd97,853504.6220949555,3180.6684,False,0.0037265977449459425,3.10 分钟,186.0
Pd97,Pd97,6.37e-13,Rh97,Rh-97,8354231.542082811,3143.709033192,False,0.00037630140095545346,30.70 分钟,1842.0
Pd97,Pd97,6.37e-13,Ru97,Ru-97,1031039891.1236519,2852.260510764656,False,2.766392004150484e-06,2.90 天,250560.0
Pd97,Pd97,6.37e-13,Tc97,Tc-97,0.0,0.0,False,8.448068381891422e-15,2601725.26 年,82048007808000.0
Pd97,Pd97,6.37e-13,Tc97m,Tc-97m,0.0,0.0,False,8.9040364173545e-08,90.10 天,7784639.999999999
Pd97,Pd97,6.37e-13,Rh97m,Rh-97m,147831.51586162127,36.9657281448,False,0.0002500530954400957,46.20 分钟,2772.0
Pd98,Pd98,8.88e-13,Pd98,Pd98,6793459.385344444,4433.9616,False,0.0006526809609792328,17.70 分钟,1062.0
Pd98,Pd98,8.88e-13,Rh98,Rh-98,3339158.0029659127,4433.9616,False,0.0013278681619922324,8.70 分钟,522.0
Pd98,Pd98,8.88e-13,Ru98,Ru-98,3820810205.0116897,0.0,True,0.0,稳定,inf
Pd99,Pd99,8.14e-13,Pd99,Pd99,7529097.642702835,4064.4647999999997,False,0.000539834252772543,21.40 分钟,1284.0
Pd99,Pd99,8.14e-13,Rh99m,Rh-99m,95888525.87128632,3928.1832952559976,False,4.096614542316461e-05,4.70 小时,16920.0
Pd99,Pd99,8.14e-13,Ru99,Ru-99,633583416.0495316,0.0,True,0.0,稳定,inf
Pd99,Pd99,8.14e-13,Rh99,Rh-99,95510843.3832297,47.59250043419899,False,4.982942119277268e-07,16.10 天,1391040.0000000002
Pd100,Pd100,4.9e-13,Pd100,Pd100,943040914.2280126,2084.181942052533,False,2.210065237475593e-06,3.63 天,313632.0
Pd100,Pd100,4.9e-13,Rh100,Rh-100,212898494.9054199,1970.753091468318,False,9.256773244657388e-06,20.80 小时,74880.0
Pd100,Pd100,4.9e-13,Ru100,Ru-100,957981742.8665676,0.0,True,0.0,稳定,inf
Pd101,Pd101,1.85e-13,Pd101,Pd101,40636017.531048946,923.7419972724348,False,2.2732099585463243e-05,8.47 小时,30492.000000000004
Pd101,Pd101,1.85e-13,Rh101m,Rh-101m,388530257.03177696,718.2023708818887,False,1.8485107861835032e-06,4.34 天,374976.0
Pd101,Pd101,1.85e-13,Ru101,Ru-101,343419921.3247058,0.0,True,0.0,稳定,inf
Pd101,Pd101,1.85e-13,Rh101,Rh-101,23434005.022738297,0.15597799997683892,False,6.6560538766417264e-09,3.30 年,104137856.064
Pd102,Pd102,5.7e-14,Pd102,Pd102,245905113.6,0.0,True,0.0,稳定,inf
Pd103,Pd103,7e-15,Pd103,Pd103,24797789.50827488,11.708620986832168,False,4.721638992429171e-07,16.99 天,1468022.4
Pd103,Pd103,7e-15,Rh103m,Rh-103m,56542.26019438984,11.640620949088209,False,0.00020587470166682863,56.11 分钟,3366.8399999999997
Pd103,Pd103,7e-15,Rh103,Rh-103,5337790.4764160765,0.0,True,0.0,稳定,inf
Pd104,Pd104,1e-15,Pd104,Pd104,4314124.800000001,0.0,True,0.0,稳定,inf
Pd112,Pd112,1e-15,Pd112,Pd112,545174.9545408464,4.991367922173139,False,9.15553416494882e-06,21.03 小时,75708.0
Pd112,Pd112,1e-15,Ag112,Ag-112,81135.90523526065,4.991047564430229,False,6.151465926162098e-05,3.13 小时,11268.0
Pd112,Pd112,1e-15,Cd112,Cd-112,3687813.9402238936,0.0,True,0.0,稳定,inf
Pd114,Pd114,1e-14,Pd114,Pd114,10459.721403098152,49.932,False,0.004773740912947282,2.42 分钟,145.2
Pd114,Pd114,1e-14,Ag114,Ag-114,331.3685843956715,49.932,False,0.15068416968694465,4.60 秒,4.6
Pd114,Pd114,1e-14,Cd114,Cd-114,43130456.91001251,0.0,True,0.0,稳定,inf
Ag99,Ag99,5.58e-13,Ag99,Ag99,498435.9802501154,2786.2056000000002,False,0.005589896617418913,2.07 分钟,124.0
Ag99,Ag99,5.58e-13,Pd99,Pd-99,5161224.182589904,2786.2056000000002,False,0.000539834252772543,21.40 分钟,1284.0
Ag99,Ag99,5.58e-13,Rh99m,Rh-99m,65731937.88228229,2692.7841262319994,False,4.096614542316461e-05,4.70 小时,16920.0
Ag99,Ag99,5.58e-13,Ru99,Ru-99,0.0,0.0,True,0.0,稳定,inf
Ag99,Ag99,5.58e-13,Rh99,Rh-99,65462158.508395,32.61941468502862,False,4.982942119277268e-07,16.10 天,1391040.0000000002
Ag101,Ag101,3.4e-14,Ag101,Ag101,163119.7875012084,169.7688,False,0.0010407615323722902,11.10 分钟,666.0
Ag101,Ag101,3.4e-14,Pd101,Pd-101,7468241.059267942,169.76879948752435,False,2.2732099585463243e-05,8.47 小时,30492.000000000004
Ag101,Ag101,3.4e-14,Rh101m,Rh-101m,71369641.9850458,131.92755301541217,False,1.8485107861835032e-06,4.34 天,374976.0
Ag101,Ag101,3.4e-14,Ru101,Ru-101,0.0,0.0,True,0.0,稳定,inf
Ag101,Ag101,3.4e-14,Rh101,Rh-101,0.0,0.0,False,6.6560538766417264e-09,3.30 年,104137856.064
Ag115,Ag115,1e-15,Ag115,Ag115,8644.397853800128,4.993200000000001,False,0.0005776226504666211,20.00 分钟,1200.0
Ag115,Ag115,1e-15,Cd115,Cd-115,1247600.8516697753,4.493343999662735,False,3.6015877944046708e-06,2.23 天,192456.0
Ag115,Ag115,1e-15,In115m,In-115m,15351.606122820947,0.6588969696525074,False,4.2920393109423474e-05,4.49 小时,16149.599999999999
Ag115,Ag115,1e-15,In115,In-115,0.0,0.0,False,4.9807205879631965e-23,441292630684931.50 年,1.391660440128e+22
Ag115,Ag115,1e-15,Sn115,Sn-115,0.0,0.0,True,0.0,稳定,inf
Ag115,Ag115,1e-15,Cd115m,Cd-115m,230796.9547813251,0.04151518084840991,False,1.7987750699633193e-07,44.60 天,3853440.0
Ag116,Ag116,1.1e-14,Ag116,Ag116,12741.842436501387,54.925200000000004,False,0.004310616794527023,2.68 分钟,160.8
Ag116,Ag116,1.1e-14,Cd116,Cd-116,47442630.957563505,0.0,True,0.0,稳定,inf
Ag117,Ag117,4.2e-14,Ag117,Ag117,22267.968871389123,209.71439999999998,False,0.00941776060543404,1.23 分钟,73.6
Ag117,Ag117,4.2e-14,Cd117,Cd-117,2297224.457907089,177.63438823199996,False,7.7325656019628e-05,2.49 小时,8964.0
Ag117,Ag117,4.2e-14,In117m,In-117m,1634983.1436532538,162.54789963945623,False,9.941870059666456e-05,1.94 小时,6972.0
Ag117,Ag117,4.2e-14,Sn117,Sn-117,0.0,0.0,True,0.0,稳定,inf
Ag117,Ag117,4.2e-14,In117,In-117,0.0,0.0,False,0.0002674178937345468,43.20 分钟,2592.0
Ag117,Ag117,4.2e-14,Cd117m,Cd-117m,559823.1273656162,32.080011768,False,5.73038343716886e-05,3.36 小时,12096.0
Cd101,Cd101,2e-15,Cd101,Cd101,1175.6381081168176,9.986400000000001,False,0.008494450742156191,1.36 分钟,81.60000000000001
